County,WeekStartDate,ProbableCases,ConfirmedCases,7-Day Count,7-Day Average,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,14-Day Count,14-Day Case Rate,dtm_updated
Chelan County,2020-07-26 00:00:00,1,233,234,33.43,48,82,54,34,14,2,0,410,514.69,2021-08-02 11:21:10
Chelan County,2020-08-02 00:00:00,8,168,176,25.14,21,50,61,34,9,1,0,346,434.35,2021-08-02 11:21:10
Chelan County,2020-08-09 00:00:00,4,166,170,24.29,28,51,44,36,10,1,0,300,376.6,2021-08-02 11:21:10
Chelan County,2020-08-16 00:00:00,4,126,130,18.57,18,45,35,19,12,1,0,222,278.68,2021-08-02 11:21:10
Chelan County,2020-08-23 00:00:00,39,53,92,13.14,11,35,23,20,1,2,0,178,223.45,2021-08-02 11:21:10
Chelan County,2020-08-30 00:00:00,41,45,86,12.29,23,18,23,15,6,1,0,181,227.22,2021-08-02 11:21:10
Chelan County,2020-09-06 00:00:00,44,51,95,13.57,23,20,29,16,6,1,0,141,177,2021-08-02 11:21:10
Chelan County,2020-09-13 00:00:00,34,12,46,6.57,2,11,11,13,9,0,0,102,128.04,2021-08-02 11:21:10
Chelan County,2020-09-20 00:00:00,36,20,56,8,7,28,11,5,4,1,0,106,133.07,2021-08-02 11:21:10
Chelan County,2020-09-27 00:00:00,21,29,50,7.14,12,22,7,7,2,0,0,125,156.92,2021-08-02 11:21:10
Chelan County,2020-10-04 00:00:00,32,43,75,10.71,14,24,14,18,4,1,0,148,185.79,2021-08-02 11:21:10
Chelan County,2020-10-11 00:00:00,31,42,73,10.43,15,26,13,12,6,1,0,139,174.49,2021-08-02 11:21:10
Chelan County,2020-10-18 00:00:00,28,38,66,9.43,9,16,19,12,8,2,0,184,230.98,2021-08-02 11:21:10
Chelan County,2020-10-25 00:00:00,78,40,118,16.86,24,36,28,17,11,2,0,304,381.62,2021-08-02 11:21:10
Chelan County,2020-11-01 00:00:00,116,70,186,26.57,46,36,51,45,8,0,0,467,586.24,2021-08-02 11:21:10
Chelan County,2020-11-08 00:00:00,202,79,281,40.14,71,74,59,44,32,1,0,671,842.33,2021-08-02 11:21:10
Chelan County,2020-11-15 00:00:00,265,125,390,55.71,69,100,97,75,33,16,0,756,949.03,2021-08-02 11:21:10
Chelan County,2020-11-22 00:00:00,202,164,366,52.29,45,88,85,84,47,17,0,742,931.46,2021-08-02 11:21:10
Chelan County,2020-11-29 00:00:00,256,120,376,53.71,76,105,92,56,34,13,0,672,843.59,2021-08-02 11:21:10
Chelan County,2020-12-06 00:00:00,209,87,296,42.29,57,83,76,51,20,9,0,583,731.86,2021-08-02 11:21:10
Chelan County,2020-12-13 00:00:00,196,91,287,41,64,74,56,48,30,14,1,487,611.35,2021-08-02 11:21:10
Chelan County,2020-12-20 00:00:00,140,60,200,28.57,38,49,55,34,17,7,0,477,598.79,2021-08-02 11:21:10
Chelan County,2020-12-27 00:00:00,180,97,277,39.57,48,92,61,40,25,11,0,511,641.48,2021-08-02 11:21:10
Chelan County,2021-01-03 00:00:00,161,73,234,33.43,51,63,45,45,24,6,0,412,517.2,2021-08-02 11:21:10
Chelan County,2021-01-10 00:00:00,125,53,178,25.43,35,38,48,28,20,9,0,321,402.96,2021-08-02 11:21:10
Chelan County,2021-01-17 00:00:00,95,48,143,20.43,26,32,23,29,19,14,0,261,327.64,2021-08-02 11:21:10
Chelan County,2021-01-24 00:00:00,85,33,118,16.86,20,18,25,25,15,15,0,219,274.92,2021-08-02 11:21:10
Chelan County,2021-01-31 00:00:00,84,17,101,14.43,29,21,15,19,15,2,0,194,243.54,2021-08-02 11:21:10
Chelan County,2021-02-07 00:00:00,61,32,93,13.29,29,16,24,14,10,0,0,146,183.28,2021-08-02 11:21:10
Chelan County,2021-02-14 00:00:00,39,14,53,7.57,10,9,14,8,9,3,0,80,100.43,2021-08-02 11:21:10
Chelan County,2021-02-21 00:00:00,20,7,27,3.86,10,4,7,1,3,2,0,72,90.38,2021-08-02 11:21:10
Chelan County,2021-02-28 00:00:00,35,10,45,6.43,11,13,11,7,3,0,0,79,99.17,2021-08-02 11:21:10
Chelan County,2021-03-07 00:00:00,29,5,34,4.86,4,10,7,9,3,1,0,119,149.38,2021-08-02 11:21:10
Chelan County,2021-03-14 00:00:00,71,14,85,12.14,24,23,18,11,8,1,0,168,210.9,2021-08-02 11:21:10
Chelan County,2021-03-21 00:00:00,63,20,83,11.86,19,28,19,10,7,0,0,160,200.85,2021-08-02 11:21:10
Chelan County,2021-03-28 00:00:00,65,12,77,11,15,18,20,17,6,1,0,145,182.02,2021-08-02 11:21:10
Chelan County,2021-04-04 00:00:00,52,16,68,9.71,12,19,17,16,3,1,0,140,175.75,2021-08-02 11:21:10
Chelan County,2021-04-11 00:00:00,55,17,72,10.29,19,21,11,14,6,1,0,150,188.3,2021-08-02 11:21:10
Chelan County,2021-04-18 00:00:00,56,22,78,11.14,28,16,14,14,6,0,0,122,153.15,2021-08-02 11:21:10
Chelan County,2021-04-25 00:00:00,32,12,44,6.29,14,12,11,3,3,1,0,80,100.43,2021-08-02 11:21:10
Chelan County,2021-05-02 00:00:00,26,10,36,5.14,9,11,12,4,0,0,0,74,92.89,2021-08-02 11:21:10
Chelan County,2021-05-09 00:00:00,22,16,38,5.43,7,12,13,2,4,0,0,87,109.21,2021-08-02 11:21:10
Chelan County,2021-05-16 00:00:00,38,11,49,7,16,8,7,9,7,2,0,86,107.96,2021-08-02 11:21:10
Chelan County,2021-05-23 00:00:00,27,10,37,5.29,12,16,2,5,2,0,0,67,84.11,2021-08-02 11:21:10
Chelan County,2021-05-30 00:00:00,21,9,30,4.29,5,14,4,2,2,3,0,63,79.09,2021-08-02 11:21:10
Chelan County,2021-06-06 00:00:00,27,6,33,4.71,6,12,9,4,2,0,0,70,87.87,2021-08-02 11:21:10
Chelan County,2021-06-13 00:00:00,26,11,37,5.29,8,11,9,5,3,1,0,68,85.36,2021-08-02 11:21:10
Chelan County,2021-06-20 00:00:00,21,10,31,4.43,9,5,11,4,2,0,0,55,69.04,2021-08-02 11:21:10
Chelan County,2021-06-27 00:00:00,17,7,24,3.43,5,5,6,5,1,2,0,64,80.34,2021-08-02 11:21:10
Chelan County,2021-07-04 00:00:00,26,14,40,5.71,10,9,7,8,6,0,0,77,96.66,2021-08-02 11:21:10
Chelan County,2021-07-11 00:00:00,24,13,37,5.29,9,4,10,2,9,3,0,103,129.3,2021-08-02 11:21:10
Chelan County,2021-07-18 00:00:00,52,14,66,9.43,9,17,21,11,4,4,0,146,183.28,2021-08-02 11:21:10
Chelan County,2021-07-25 00:00:00,58,22,80,11.43,16,22,13,17,7,5,0,0,0,2021-08-02 11:21:10
Clallam County,2020-03-08 00:00:00,0,1,1,0.14,0,0,0,0,1,0,0,5,6.51,2021-08-02 11:21:10
Clallam County,2020-03-15 00:00:00,0,4,4,0.57,0,0,2,0,2,0,0,8,10.42,2021-08-02 11:21:10
Clallam County,2020-03-22 00:00:00,0,4,4,0.57,0,1,0,1,2,0,0,4,5.21,2021-08-02 11:21:10
Clallam County,2020-04-05 00:00:00,0,3,3,0.43,0,2,0,1,0,0,0,5,6.51,2021-08-02 11:21:10
Clallam County,2020-04-12 00:00:00,0,2,2,0.29,0,0,0,2,0,0,0,5,6.51,2021-08-02 11:21:10
Clallam County,2020-04-19 00:00:00,0,3,3,0.43,0,2,1,0,0,0,0,5,6.51,2021-08-02 11:21:10
Clallam County,2020-04-26 00:00:00,0,2,2,0.29,0,0,1,0,0,1,0,2,2.61,2021-08-02 11:21:10
Clallam County,2020-05-10 00:00:00,0,2,2,0.29,0,0,0,2,0,0,0,6,7.82,2021-08-02 11:21:10
Clallam County,2020-05-17 00:00:00,0,4,4,0.57,4,0,0,0,0,0,0,4,5.21,2021-08-02 11:21:10
Clallam County,2020-05-31 00:00:00,0,2,2,0.29,0,1,0,0,0,1,0,4,5.21,2021-08-02 11:21:10
Clallam County,2020-06-07 00:00:00,0,2,2,0.29,0,1,0,1,0,0,0,6,7.82,2021-08-02 11:21:10
Clallam County,2020-06-14 00:00:00,0,4,4,0.57,0,2,0,1,1,0,0,7,9.12,2021-08-02 11:21:10
Clallam County,2020-06-21 00:00:00,0,3,3,0.43,1,1,0,1,0,0,0,11,14.33,2021-08-02 11:21:10
Clallam County,2020-06-28 00:00:00,0,8,8,1.14,1,0,3,2,2,0,0,24,31.26,2021-08-02 11:21:10
Clallam County,2020-07-05 00:00:00,0,16,16,2.29,7,3,2,4,0,0,0,20,26.05,2021-08-02 11:21:10
Clallam County,2020-07-12 00:00:00,0,4,4,0.57,1,1,0,2,0,0,0,16,20.84,2021-08-02 11:21:10
Clallam County,2020-07-19 00:00:00,0,12,12,1.71,3,2,2,3,2,0,0,27,35.17,2021-08-02 11:21:10
Clallam County,2020-07-26 00:00:00,0,15,15,2.14,3,8,1,2,0,1,0,41,53.41,2021-08-02 11:21:10
Clallam County,2020-08-02 00:00:00,0,26,26,3.71,9,8,6,2,0,1,0,74,96.39,2021-08-02 11:21:10
Clallam County,2020-08-09 00:00:00,0,48,48,6.86,15,20,9,3,1,0,0,73,95.09,2021-08-02 11:21:10
Clallam County,2020-08-16 00:00:00,0,25,25,3.57,2,15,5,2,1,0,0,38,49.5,2021-08-02 11:21:10
Clallam County,2020-08-23 00:00:00,0,13,13,1.86,5,3,4,0,1,0,0,21,27.35,2021-08-02 11:21:10
Clallam County,2020-08-30 00:00:00,0,8,8,1.14,2,1,3,0,1,1,0,13,16.93,2021-08-02 11:21:10
Clallam County,2020-09-06 00:00:00,0,5,5,0.71,1,1,1,0,2,0,0,14,18.24,2021-08-02 11:21:10
Clallam County,2020-09-13 00:00:00,0,9,9,1.29,2,2,1,3,1,0,0,14,18.24,2021-08-02 11:21:10
Clallam County,2020-09-20 00:00:00,0,5,5,0.71,2,2,0,1,0,0,0,14,18.24,2021-08-02 11:21:10
Clallam County,2020-09-27 00:00:00,0,9,9,1.29,1,0,2,1,4,1,0,16,20.84,2021-08-02 11:21:10
Clallam County,2020-10-04 00:00:00,1,6,7,1,0,2,0,1,3,1,0,14,18.24,2021-08-02 11:21:10
Clallam County,2020-10-11 00:00:00,0,7,7,1,2,3,2,0,0,0,0,19,24.75,2021-08-02 11:21:10
Clallam County,2020-10-18 00:00:00,0,12,12,1.71,2,6,1,1,2,0,0,20,26.05,2021-08-02 11:21:10
Clallam County,2020-10-25 00:00:00,0,8,8,1.14,3,1,2,1,1,0,0,23,29.96,2021-08-02 11:21:10
Clallam County,2020-11-01 00:00:00,0,15,15,2.14,2,7,2,2,1,1,0,61,79.46,2021-08-02 11:21:10
Clallam County,2020-11-08 00:00:00,0,46,46,6.57,3,9,9,12,10,3,0,139,181.06,2021-08-02 11:21:10
Clallam County,2020-11-15 00:00:00,2,91,93,13.29,9,10,20,20,29,5,0,158,205.81,2021-08-02 11:21:10
Clallam County,2020-11-22 00:00:00,3,62,65,9.29,11,14,20,9,8,3,0,141,183.67,2021-08-02 11:21:10
Clallam County,2020-11-29 00:00:00,1,75,76,10.86,11,25,23,10,7,0,0,111,144.59,2021-08-02 11:21:10
Clallam County,2020-12-06 00:00:00,2,33,35,5,4,5,8,8,7,3,0,93,121.14,2021-08-02 11:21:10
Clallam County,2020-12-13 00:00:00,8,50,58,8.29,7,12,9,13,13,4,0,102,132.86,2021-08-02 11:21:10
Clallam County,2020-12-20 00:00:00,6,38,44,6.29,4,13,13,7,5,2,0,85,110.72,2021-08-02 11:21:10
Clallam County,2020-12-27 00:00:00,4,37,41,5.86,4,12,12,8,4,1,0,103,134.17,2021-08-02 11:21:10
Clallam County,2021-01-03 00:00:00,2,60,62,8.86,12,17,13,13,5,2,0,103,134.17,2021-08-02 11:21:10
Clallam County,2021-01-10 00:00:00,6,35,41,5.86,4,9,9,8,7,4,0,80,104.21,2021-08-02 11:21:10
Clallam County,2021-01-17 00:00:00,6,33,39,5.57,3,13,8,6,7,2,0,73,95.09,2021-08-02 11:21:10
Clallam County,2021-01-24 00:00:00,6,28,34,4.86,5,7,9,7,6,0,0,52,67.73,2021-08-02 11:21:10
Clallam County,2021-01-31 00:00:00,7,11,18,2.57,4,2,7,3,2,0,0,38,49.5,2021-08-02 11:21:10
Clallam County,2021-02-07 00:00:00,2,18,20,2.86,4,4,2,8,2,0,0,36,46.89,2021-08-02 11:21:10
Clallam County,2021-02-14 00:00:00,3,13,16,2.29,5,3,1,6,1,0,0,22,28.66,2021-08-02 11:21:10
Clallam County,2021-02-21 00:00:00,4,2,6,0.86,0,0,0,4,2,0,0,16,20.84,2021-08-02 11:21:10
Clallam County,2021-02-28 00:00:00,3,7,10,1.43,4,1,4,1,0,0,0,22,28.66,2021-08-02 11:21:10
Clallam County,2021-03-07 00:00:00,4,8,12,1.71,6,2,1,2,1,0,0,26,33.87,2021-08-02 11:21:10
Clallam County,2021-03-14 00:00:00,2,12,14,2,5,2,4,3,0,0,0,27,35.17,2021-08-02 11:21:10
Clallam County,2021-03-21 00:00:00,2,11,13,1.86,6,2,3,2,0,0,0,46,59.92,2021-08-02 11:21:10
Clallam County,2021-03-28 00:00:00,8,25,33,4.71,11,6,10,4,2,0,0,80,104.21,2021-08-02 11:21:10
Clallam County,2021-04-04 00:00:00,10,37,47,6.71,15,15,7,8,2,0,0,87,113.33,2021-08-02 11:21:10
Clallam County,2021-04-11 00:00:00,11,29,40,5.71,15,3,13,5,2,2,0,70,91.18,2021-08-02 11:21:10
Clallam County,2021-04-18 00:00:00,6,24,30,4.29,6,11,8,3,2,0,0,81,105.51,2021-08-02 11:21:10
Clallam County,2021-04-25 00:00:00,5,46,51,7.29,23,14,8,5,1,0,0,89,115.93,2021-08-02 11:21:10
Clallam County,2021-05-02 00:00:00,8,30,38,5.43,17,7,7,5,2,0,0,62,80.76,2021-08-02 11:21:10
Clallam County,2021-05-09 00:00:00,9,15,24,3.43,6,5,4,7,1,1,0,48,62.52,2021-08-02 11:21:10
Clallam County,2021-05-16 00:00:00,3,21,24,3.43,4,5,4,1,8,2,0,36,46.89,2021-08-02 11:21:10
Clallam County,2021-05-23 00:00:00,2,10,12,1.71,1,3,4,2,1,1,0,29,37.78,2021-08-02 11:21:10
Clallam County,2021-05-30 00:00:00,4,13,17,2.43,0,4,6,3,1,3,0,55,71.64,2021-08-02 11:21:10
Clallam County,2021-06-06 00:00:00,2,36,38,5.43,7,7,8,7,6,3,0,64,83.37,2021-08-02 11:21:10
Clallam County,2021-06-13 00:00:00,2,24,26,3.71,3,6,5,3,8,1,0,52,67.73,2021-08-02 11:21:10
Clallam County,2021-06-20 00:00:00,3,23,26,3.71,1,8,6,4,7,0,0,51,66.43,2021-08-02 11:21:10
Clallam County,2021-06-27 00:00:00,4,21,25,3.57,5,4,2,5,7,2,0,54,70.34,2021-08-02 11:21:10
Clallam County,2021-07-04 00:00:00,5,24,29,4.14,5,9,4,8,2,1,0,75,97.69,2021-08-02 11:21:10
Clallam County,2021-07-11 00:00:00,2,44,46,6.57,10,7,8,14,6,1,0,106,138.07,2021-08-02 11:21:10
Clallam County,2021-07-18 00:00:00,6,54,60,8.57,15,14,10,8,11,2,0,104,135.47,2021-08-02 11:21:10
Clallam County,2021-07-25 00:00:00,6,38,44,6.29,11,10,9,7,5,2,0,0,0,2021-08-02 11:21:10
Clark County,2020-03-01 00:00:00,0,1,1,0.14,0,0,0,0,1,0,0,7,1.4,2021-08-02 11:21:10
Clark County,2020-03-08 00:00:00,0,6,6,0.86,0,0,1,2,1,2,0,41,8.21,2021-08-02 11:21:10
Clark County,2020-03-15 00:00:00,0,35,35,5,1,2,12,10,5,5,0,125,25.04,2021-08-02 11:21:10
Clark County,2020-03-22 00:00:00,0,90,90,12.86,1,16,27,31,13,2,0,138,27.64,2021-08-02 11:21:10
Clark County,2020-03-29 00:00:00,0,48,48,6.86,1,11,11,17,6,2,0,117,23.44,2021-08-02 11:21:10
Clark County,2020-04-05 00:00:00,0,69,69,9.86,2,12,19,15,14,7,0,126,25.24,2021-08-02 11:21:10
Clark County,2020-04-12 00:00:00,0,57,57,8.14,2,11,8,12,9,15,0,92,18.43,2021-08-02 11:21:10
Clark County,2020-04-19 00:00:00,0,35,35,5,3,4,5,8,6,9,0,60,12.02,2021-08-02 11:21:10
Clark County,2020-04-26 00:00:00,0,25,25,3.57,2,5,9,6,3,0,0,49,9.82,2021-08-02 11:21:10
Clark County,2020-05-03 00:00:00,0,24,24,3.43,6,4,7,6,1,0,0,44,8.81,2021-08-02 11:21:10
Clark County,2020-05-10 00:00:00,0,20,20,2.86,1,5,6,6,2,0,0,97,19.43,2021-08-02 11:21:10
Clark County,2020-05-17 00:00:00,0,77,77,11,6,24,28,18,1,0,0,154,30.85,2021-08-02 11:21:10
Clark County,2020-05-24 00:00:00,0,77,77,11,27,16,19,11,3,1,0,137,27.44,2021-08-02 11:21:10
Clark County,2020-05-31 00:00:00,0,60,60,8.57,11,14,18,15,1,1,0,101,20.23,2021-08-02 11:21:10
Clark County,2020-06-07 00:00:00,0,41,41,5.86,3,11,19,5,2,1,0,108,21.63,2021-08-02 11:21:10
Clark County,2020-06-14 00:00:00,0,67,67,9.57,10,32,12,8,4,1,0,222,44.47,2021-08-02 11:21:10
Clark County,2020-06-21 00:00:00,0,155,155,22.14,13,63,41,27,10,1,0,344,68.91,2021-08-02 11:21:10
Clark County,2020-06-28 00:00:00,0,189,189,27,25,66,52,29,14,3,0,474,94.95,2021-08-02 11:21:10
Clark County,2020-07-05 00:00:00,0,285,285,40.71,58,90,75,34,20,8,0,566,113.38,2021-08-02 11:21:10
Clark County,2020-07-12 00:00:00,0,281,281,40.14,45,88,77,49,18,3,1,453,90.75,2021-08-02 11:21:10
Clark County,2020-07-19 00:00:00,0,172,172,24.57,34,49,40,32,12,5,0,354,70.91,2021-08-02 11:21:10
Clark County,2020-07-26 00:00:00,3,179,182,26,31,36,39,36,28,12,0,375,75.12,2021-08-02 11:21:10
Clark County,2020-08-02 00:00:00,6,187,193,27.57,27,67,33,40,19,7,0,369,73.92,2021-08-02 11:21:10
Clark County,2020-08-09 00:00:00,3,173,176,25.14,21,47,33,45,20,10,0,332,66.51,2021-08-02 11:21:10
Clark County,2020-08-16 00:00:00,4,152,156,22.29,20,43,42,35,11,5,0,319,63.9,2021-08-02 11:21:10
Clark County,2020-08-23 00:00:00,7,156,163,23.29,21,42,39,33,21,7,0,373,74.72,2021-08-02 11:21:10
Clark County,2020-08-30 00:00:00,6,204,210,30,31,66,54,33,11,15,0,382,76.52,2021-08-02 11:21:10
Clark County,2020-09-06 00:00:00,10,162,172,24.57,20,45,47,28,18,13,1,398,79.73,2021-08-02 11:21:10
Clark County,2020-09-13 00:00:00,8,218,226,32.29,35,61,50,40,27,12,1,500,100.16,2021-08-02 11:21:10
Clark County,2020-09-20 00:00:00,8,266,274,39.14,63,75,52,52,27,4,1,531,106.37,2021-08-02 11:21:10
Clark County,2020-09-27 00:00:00,5,252,257,36.71,33,83,63,46,22,10,0,574,114.98,2021-08-02 11:21:10
Clark County,2020-10-04 00:00:00,12,305,317,45.29,35,110,85,49,26,11,1,623,124.8,2021-08-02 11:21:10
Clark County,2020-10-11 00:00:00,5,301,306,43.71,44,82,108,52,13,7,0,640,128.21,2021-08-02 11:21:10
Clark County,2020-10-18 00:00:00,9,325,334,47.71,39,96,88,70,27,13,1,833,166.87,2021-08-02 11:21:10
Clark County,2020-10-25 00:00:00,12,487,499,71.29,70,140,136,95,46,12,0,1339,268.23,2021-08-02 11:21:10
Clark County,2020-11-01 00:00:00,20,820,840,120,117,285,221,128,65,22,2,1893,379.21,2021-08-02 11:21:10
Clark County,2020-11-08 00:00:00,23,1030,1053,150.43,168,260,289,208,107,20,1,2287,458.13,2021-08-02 11:21:10
Clark County,2020-11-15 00:00:00,8,1226,1234,176.29,158,348,371,254,80,22,1,2274,455.53,2021-08-02 11:21:10
Clark County,2020-11-22 00:00:00,12,1028,1040,148.57,166,303,269,211,66,25,0,2177,436.1,2021-08-02 11:21:10
Clark County,2020-11-29 00:00:00,26,1111,1137,162.43,170,320,337,200,92,18,0,2128,426.28,2021-08-02 11:21:10
Clark County,2020-12-06 00:00:00,13,978,991,141.57,159,298,267,191,59,14,3,1881,376.8,2021-08-02 11:21:10
Clark County,2020-12-13 00:00:00,14,876,890,127.14,132,277,223,166,68,24,0,1591,318.71,2021-08-02 11:21:10
Clark County,2020-12-20 00:00:00,19,682,701,100.14,114,194,182,112,76,23,0,1852,370.99,2021-08-02 11:21:10
Clark County,2020-12-27 00:00:00,23,1128,1151,164.43,134,365,327,191,87,42,5,2355,471.75,2021-08-02 11:21:10
Clark County,2021-01-03 00:00:00,27,1177,1204,172,192,354,301,218,106,33,0,2043,409.25,2021-08-02 11:21:10
Clark County,2021-01-10 00:00:00,22,817,839,119.86,126,239,191,155,85,42,1,1547,309.9,2021-08-02 11:21:10
Clark County,2021-01-17 00:00:00,16,692,708,101.14,130,191,156,127,69,33,2,1341,268.63,2021-08-02 11:21:10
Clark County,2021-01-24 00:00:00,32,601,633,90.43,145,149,148,117,58,16,0,1091,218.55,2021-08-02 11:21:10
Clark County,2021-01-31 00:00:00,53,405,458,65.43,73,124,116,88,38,19,0,732,146.63,2021-08-02 11:21:10
Clark County,2021-02-07 00:00:00,25,249,274,39.14,54,79,60,49,19,13,0,543,108.77,2021-08-02 11:21:10
Clark County,2021-02-14 00:00:00,23,246,269,38.43,48,67,84,46,18,5,1,507,101.56,2021-08-02 11:21:10
Clark County,2021-02-21 00:00:00,21,217,238,34,41,61,61,52,17,6,0,471,94.35,2021-08-02 11:21:10
Clark County,2021-02-28 00:00:00,27,206,233,33.29,52,58,48,45,25,4,1,518,103.77,2021-08-02 11:21:10
Clark County,2021-03-07 00:00:00,32,253,285,40.71,78,78,60,38,17,14,0,561,112.38,2021-08-02 11:21:10
Clark County,2021-03-14 00:00:00,45,231,276,39.43,61,74,70,51,16,4,0,595,119.19,2021-08-02 11:21:10
Clark County,2021-03-21 00:00:00,35,284,319,45.57,73,86,80,59,18,3,0,685,137.22,2021-08-02 11:21:10
Clark County,2021-03-28 00:00:00,66,300,366,52.29,63,104,94,74,24,7,0,805,161.26,2021-08-02 11:21:10
Clark County,2021-04-04 00:00:00,59,380,439,62.71,75,156,107,69,21,11,0,1005,201.32,2021-08-02 11:21:10
Clark County,2021-04-11 00:00:00,101,465,566,80.86,127,168,143,95,25,8,0,1218,243.99,2021-08-02 11:21:10
Clark County,2021-04-18 00:00:00,72,580,652,93.14,142,218,154,100,37,1,0,1355,271.43,2021-08-02 11:21:10
Clark County,2021-04-25 00:00:00,86,617,703,100.43,155,216,196,109,22,5,0,1320,264.42,2021-08-02 11:21:10
Clark County,2021-05-02 00:00:00,96,521,617,88.14,150,189,156,101,16,5,0,1242,248.8,2021-08-02 11:21:10
Clark County,2021-05-09 00:00:00,100,525,625,89.29,154,196,142,98,27,7,1,1099,220.15,2021-08-02 11:21:10
Clark County,2021-05-16 00:00:00,85,389,474,67.71,101,150,123,82,15,3,0,929,186.1,2021-08-02 11:21:10
Clark County,2021-05-23 00:00:00,104,351,455,65,95,150,103,67,28,12,0,850,170.27,2021-08-02 11:21:10
Clark County,2021-05-30 00:00:00,44,351,395,56.43,102,105,69,62,34,21,2,679,136.02,2021-08-02 11:21:10
Clark County,2021-06-06 00:00:00,52,232,284,40.57,64,75,70,50,19,6,0,476,95.35,2021-08-02 11:21:10
Clark County,2021-06-13 00:00:00,30,162,192,27.43,36,52,46,36,16,5,1,338,67.71,2021-08-02 11:21:10
Clark County,2021-06-20 00:00:00,24,122,146,20.86,36,38,32,25,10,5,0,266,53.29,2021-08-02 11:21:10
Clark County,2021-06-27 00:00:00,20,100,120,17.14,25,30,33,14,12,6,0,249,49.88,2021-08-02 11:21:10
Clark County,2021-07-04 00:00:00,18,111,129,18.43,37,28,28,21,12,3,0,373,74.72,2021-08-02 11:21:10
Clark County,2021-07-11 00:00:00,31,213,244,34.86,48,65,69,33,23,6,0,603,120.79,2021-08-02 11:21:10
Clark County,2021-07-18 00:00:00,53,306,359,51.29,69,105,78,62,41,4,0,803,160.86,2021-08-02 11:21:10
Clark County,2021-07-25 00:00:00,97,347,444,63.43,70,122,129,60,52,11,0,0,0,2021-08-02 11:21:10
Columbia County,2020-03-08 00:00:00,0,1,1,0.14,0,0,0,0,1,0,0,1,23.89,2021-08-02 11:21:10
Columbia County,2020-06-14 00:00:00,0,7,7,1,4,1,0,2,0,0,0,7,167.26,2021-08-02 11:21:10
Columbia County,2020-07-05 00:00:00,0,1,1,0.14,0,0,1,0,0,0,0,2,47.79,2021-08-02 11:21:10
Columbia County,2020-07-12 00:00:00,0,1,1,0.14,0,0,1,0,0,0,0,3,71.68,2021-08-02 11:21:10
Columbia County,2020-07-19 00:00:00,0,2,2,0.29,0,1,0,1,0,0,0,3,71.68,2021-08-02 11:21:10
Columbia County,2020-07-26 00:00:00,0,1,1,0.14,0,0,0,0,1,0,0,1,23.89,2021-08-02 11:21:10
Columbia County,2020-08-30 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,1,23.89,2021-08-02 11:21:10
Columbia County,2020-10-18 00:00:00,0,2,2,0.29,0,0,0,0,2,0,0,7,167.26,2021-08-02 11:21:10
Columbia County,2020-10-25 00:00:00,0,5,5,0.71,0,0,1,3,0,1,0,7,167.26,2021-08-02 11:21:10
Columbia County,2020-11-01 00:00:00,0,2,2,0.29,1,0,0,1,0,0,0,5,119.47,2021-08-02 11:21:10
Columbia County,2020-11-08 00:00:00,0,3,3,0.43,0,0,2,1,0,0,0,15,358.42,2021-08-02 11:21:10
Columbia County,2020-11-15 00:00:00,4,8,12,1.71,1,2,2,1,5,1,0,26,621.27,2021-08-02 11:21:10
Columbia County,2020-11-22 00:00:00,4,10,14,2,0,2,2,1,6,3,0,30,716.85,2021-08-02 11:21:10
Columbia County,2020-11-29 00:00:00,6,10,16,2.29,0,7,1,6,1,1,0,22,525.69,2021-08-02 11:21:10
Columbia County,2020-12-06 00:00:00,1,5,6,0.86,0,1,2,1,2,0,0,20,477.9,2021-08-02 11:21:10
Columbia County,2020-12-13 00:00:00,2,12,14,2,4,4,3,1,1,1,0,18,430.11,2021-08-02 11:21:10
Columbia County,2020-12-20 00:00:00,2,2,4,0.57,0,1,1,1,1,0,0,7,167.26,2021-08-02 11:21:10
Columbia County,2020-12-27 00:00:00,1,2,3,0.43,0,1,0,0,2,0,0,13,310.63,2021-08-02 11:21:10
Columbia County,2021-01-03 00:00:00,2,8,10,1.43,0,3,2,2,3,0,0,12,286.74,2021-08-02 11:21:10
Columbia County,2021-01-10 00:00:00,0,2,2,0.29,0,1,1,0,0,0,0,5,119.47,2021-08-02 11:21:10
Columbia County,2021-01-17 00:00:00,3,0,3,0.43,0,0,1,0,0,2,0,5,119.47,2021-08-02 11:21:10
Columbia County,2021-01-24 00:00:00,2,0,2,0.29,0,0,1,1,0,0,0,4,95.58,2021-08-02 11:21:10
Columbia County,2021-01-31 00:00:00,2,0,2,0.29,0,0,0,1,0,1,0,4,95.58,2021-08-02 11:21:10
Columbia County,2021-02-07 00:00:00,1,1,2,0.29,0,0,0,0,2,0,0,2,47.79,2021-08-02 11:21:10
Columbia County,2021-02-21 00:00:00,0,1,1,0.14,0,0,0,1,0,0,0,1,23.89,2021-08-02 11:21:10
Columbia County,2021-03-07 00:00:00,1,0,1,0.14,0,0,1,0,0,0,0,1,23.89,2021-08-02 11:21:10
Columbia County,2021-04-11 00:00:00,1,0,1,0.14,0,0,1,0,0,0,0,1,23.89,2021-08-02 11:21:10
Columbia County,2021-05-16 00:00:00,1,5,6,0.86,0,0,1,1,2,2,0,6,143.37,2021-08-02 11:21:10
